得意技,9648,とくいわざ,signature move (assoc. with a martial artist
予備校,9664,よびこう,prep school (ronin year)
人一倍,9665,ひといちばい,more than others
想像力,9681,そうぞうりょく,(power of) imagination
手土産,9682,てみやげ,present (brought by a visitor)
支配下,9684,しはいか,under control (e.g. of territory)
小惑星,9719,しょうわくせい,asteroid
証拠品,9738,しょうこひん,piece of evidence
実体化,9755,じったいか,substantiation
最小限,9764,さいしょうげん,minimum
未解決,9765,みかいけつ,unsettled
調味料,9780,ちょうみりょう,seasoning
不登校,9787,ふとうこう,truancy
地下室,9790,ちかしつ,cellar
急上昇,9796,きゅうじょうしょう,sudden rise
合理的,9823,ごうりてき,rational
根本的,9836,こんぽんてき,fundamental
不正解,9860,ふせいかい,incorrect
発信音,9882,はっしんおん,tone
第三者,9885,だいさんしゃ,third party
二代目,9895,にだいめ,second generation
十文字,9897,じゅうもんじ,cross
様子見,9902,ようすみ,wait-and-see
裁判官,9914,さいばんかん,judge
送別会,9916,そうべつかい,farewell party
再起動,9962,さいきどう,restart
大企業,9994,だいきぎょう,large company
数時間,10004,すうじかん,a few hours
時代劇,10006,じだいげき,historical play
最高級,10007,さいこうきゅう,highest grade
町内会,10009,ちょうないかい,neighborhood association
発信機,10010,はっしんき,transmitter
金融庁,10017,きんゆうちょう,Financial Services Agency
事務官,10023,じむかん,administrative official
差出人,10032,さしだしにん,sender
当事者,10033,とうじしゃ,person concerned
技術者,10036,ぎじゅつしゃ,engineer
観光客,10051,かんこうきゃく,tourist
逆効果,10052,ぎゃくこうか,opposite effect
実験台,10063,じっけんだい,laboratory testing bench
消防団,10072,しょうぼうだん,fire brigade or company
無邪気,10073,むじゃき,innocence
症候群,10074,しょうこうぐん,syndrome
認知症,10080,にんちしょう,cognitive impairment
心電図,10100,しんでんず,electro-cardiogram
責任感,10114,せきにんかん,sense of responsibility
天才的,10124,てんさいてき,talented
八百屋,10157,やおや,greengrocer
出場者,10158,しゅつじょうしゃ,participants
女子会,10162,じょしかい,girls-only gathering
理想的,10177,りそうてき,ideal
美容院,10181,びよういん,beauty parlour
観覧車,10184,かんらんしゃ,Ferris wheel
転落死,10189,てんらくし,plunging to one's death
典型的,10201,てんけいてき,typical
幹事長,10210,かんじちょう,chief secretary (usu. of a party)
望遠鏡,10213,ぼうえんきょう,telescope
突破口,10221,とっぱこう,breakthrough (research
刑務官,10240,けいむかん,prison guard
特捜部,10252,とくそうぶ,special investigation department
短時間,10255,たんじかん,short time
陸上部,10267,りくじょうぶ,track and field club
不景気,10271,ふけいき,economic slump
入院中,10278,にゅういんちゅう,in the hospital
東京都,10298,とうきょうと,Tokyo Metropolis
画期的,10302,かっきてき,ground-breaking
若旦那,10310,わかだんな,young master
超一流,10314,ちょういちりゅう,tip-top
収容所,10328,しゅうようじょ,internment camp
思春期,10371,ししゅんき,puberty
物理的,10378,ぶつりてき,physical
美容師,10385,びようし,beautician
強盗犯,10402,ごうとうはん,robber
爆発物,10408,ばくはつぶつ,explosive (material)
長時間,10416,ちょうじかん,long period of time
候補生,10429,こうほせい,cadet
初登場,10431,はつとうじょう,debut
区役所,10432,くやくしょ,ward office
小道具,10437,こどうぐ,props
負傷者,10459,ふしょうしゃ,injured person
和菓子,10467,わがし,wagashi
滑走路,10485,かっそうろ,runway
金輪際,10543,こんりんざい,the deepest bottom of the earth
人事部,10549,じんじぶ,personnel department
最低限,10570,さいていげん,minimum; at the very least
給料日,10583,きゅうりょうび,payday
一筋縄,10594,ひとすじなわ,(piece of) rope; ordinary method
今一度,10597,いまいちど,once more
会社員,10598,かいしゃいん,company employee
大発見,10606,だいはっけん,breakthrough
無差別,10617,むさべつ,indiscrimination
魔法陣,10628,まほうじん,magic square
無沙汰,10630,ぶさた,not writing or contacting for a while
歴史的,10652,れきしてき,historic
短期間,10708,たんきかん,short term
記憶力,10715,きおくりょく,memory
