極楽浄土,34604,ごくらくじょうど,Sukhavati (Amitabha's Pure Land)
正面衝突,34608,しょうめんしょうとつ,head-on collision
歯槽膿漏,34609,しそうのうろう,periodontitis
求人広告,34627,きゅうじんこうこく,help wanted advertisements
沖縄料理,34629,おきなわりょうり,Okinawan food
法的根拠,34631,ほうてきこんきょ,legal basis
無礼千万,34660,ぶれいせんばん,extremely rude (impertinent
特殊効果,34669,とくしゅこうか,special effects
独身男性,34672,どくしんだんせい,bachelor
環境問題,34677,かんきょうもんだい,environmental problem
発展途上,34691,はってんとじょう,developing (e.g. industry
社会正義,34725,しゃかいせいぎ,social justice
社会秩序,34726,しゃかいちつじょ,(maintain
禁止命令,34733,きんしめいれい,interdict
私立大学,34735,しりつだいがく,private university
空軍基地,34740,くうぐんきち,air (force) base
管理責任,34747,かんりせきにん,managerial liability
経営不振,34754,けいえいふしん,unprofitable business operation
経済状況,34755,けいざいじょうきょう,economic conditions
蚊取線香,34794,かとりせんこう,mosquito coil
被害者面,34805,ひがいしゃづら,playing innocent
製造番号,34810,せいぞうばんごう,(manufacturer's) serial number
見合結婚,34815,みあいけっこん,arranged marriage
調査会社,34829,ちょうさがいしゃ,(private) investigation company
調査報告,34830,ちょうさほうこく,report (of an investigation)
身辺整理,34843,しんぺんせいり,putting one's affairs in order
農業高校,34851,のうぎょうこうこう,agricultural high school
過剰摂取,34872,かじょうせっしゅ,overdose
都市計画,34879,としけいかく,city planning
金環日食,34891,きんかんにっしょく,annular solar eclipse
長期入院,34900,ちょうきにゅういん,long-term hospitalization
電子部品,34910,でんしぶひん,electronic parts (components)
音楽活動,34915,おんがくかつどう,musical activities
食虫植物,34921,しょくちゅうしょくぶつ,insectivorous plants
高校球児,34931,こうこうきゅうじ,high-school baseball player
黄金時代,34942,おうごんじだい,Golden Age
一宿一飯,34996,いっしゅくいっぱん,(being beholden to someone for a favor of) a night's lodging and a meal
一挙両得,34997,いっきょりょうとく,killing two birds with one stone
一言一句,35000,いちごんいっく,every single word and phrase
一騎当千,35001,いっきとうせん,being a match for a thousand
人工頭脳,35030,じんこうずのう,mechanical brain
人気作家,35031,にんきさっか,popular writer
児童虐待,35072,じどうぎゃくたい,child abuse
入社試験,35074,にゅうしゃしけん,test for a position in a company
化学薬品,35113,かがくやくひん,chemicals
友好関係,35125,ゆうこうかんけい,(establish) friendly (cordial) relations (with
合成写真,35142,ごうせいしゃしん,composite or montage photograph
商売上手,35152,しょうばいじょうず,good at business
団体行動,35158,だんたいこうどう,acting as a group
国民生活,35159,こくみんせいかつ,the life of the people
国防総省,35160,こくぼうそうしょう,Department of Defense (U.S.)
売名行為,35169,ばいめいこうい,act of self-advertisement
大気圏内,35182,たいきけんない,within the earth's atmosphere
大量虐殺,35185,たいりょうぎゃくさつ,massacre
天上天下,35187,てんじょうてんげ,the whole world
奴隷解放,35195,どれいかいほう,emancipation of slaves
子宮筋腫,35201,しきゅうきんしゅ,fibroid
実用新案,35212,じつようしんあん,practical model
室町時代,35215,むろまちじだい,Muromachi period (1333-1573 CE)
宿泊施設,35217,しゅくはくしせつ,accommodations
強制執行,35254,きょうせいしっこう,compulsory execution
情報処理,35270,じょうほうしょり,data processing
惑星探査,35271,わくせいたんさ,planetary exploration
意思決定,35272,いしけってい,decision-making
投身自殺,35279,とうしんじさつ,throwing oneself to one's death
接触事故,35289,せっしょくじこ,minor collision
政権交代,35295,せいけんこうたい,change of government
政治活動,35296,せいじかつどう,political activity
新聞広告,35305,しんぶんこうこく,newspaper advertisement
新興宗教,35306,しんこうしゅうきょう,new religion
時間旅行,35318,じかんりょこう,time travel
最大規模,35324,さいだいきぼ,biggest
最後通告,35326,さいごつうこく,final warning
業務妨害,35346,ぎょうむぼうがい,obstruction of business
江戸幕府,35370,えどばくふ,Edo shogunate (1603-1867)
災害救助,35407,さいがいきゅうじょ,disaster relief
特権階級,35416,とっけんかいきゅう,privileged class
特許技術,35417,とっきょぎじゅつ,patented technology
琉球王国,35425,りゅうきゅうおうこく,Ryukyu Kingdom
礼儀作法,35467,れいぎさほう,etiquette
空中分解,35483,くうちゅうぶんかい,mid-air breakage or disintegration
筋弛緩剤,35495,きんしかんざい,muscle-relaxant drug
精神年齢,35500,せいしんねんれい,mental age
自動車道,35547,じどうしゃどう,expressway
製造販売,35587,せいぞうはんばい,manufacture and sales; vertical integration
販売促進,35624,はんばいそくしん,sales promotion
進行状況,35654,しんこうじょうきょう,state of progress
鎌倉幕府,35685,かまくらばくふ,Kamakura shogunate (1185-1333 CE)
離婚訴訟,35699,りこんそしょう,divorce suit
零細企業,35702,れいさいきぎょう,small business
電子書籍,35704,でんししょせき,ebook
風林火山,35722,ふうりんかざん,as fast as the wind
一般公開,35800,いっぱんこうかい,opening to the public (e.g. garden
世論調査,35821,よろんちょうさ,public opinion poll; public opinion poll
中間試験,35829,ちゅうかんしけん,midterm examination
主要都市,35831,しゅようとし,major city
二者択一,35836,にしゃたくいつ,choosing between two things
人海戦術,35846,じんかいせんじゅつ,human-wave tactics
価値基準,35872,かちきじゅん,standard of value
個人個人,35878,こじんこじん,individual
停止信号,35882,ていししんごう,stop signal
児童文学,35888,じどうぶんがく,juvenile literature
公金横領,35893,こうきんおうりょう,misappropriation of public funds
内政干渉,35900,ないせいかんしょう,interference in the domestic affairs of another country
冒頭陳述,35907,ぼうとうちんじゅつ,opening statement
出勤時間,35909,しゅっきんじかん,time for reporting to work; time one leaves home to go to work; working hours
創意工夫,35924,そういくふう,being imaginative and creative
北欧神話,35931,ほくおうしんわ,Norse mythology
反対意見,35943,はんたいいけん,dissenting opinion
取材相手,35944,しゅざいあいて,interviewee
各国政府,35951,かっこくせいふ,governments of various nations of the world
四字熟語,35973,よじじゅくご,four-character compound word (usu. idiomatic)
四面楚歌,35976,しめんそか,being surrounded by enemies on all sides
国際警察,35983,こくさいけいさつ,international police
大蔵大臣,36005,おおくらだいじん,Minister of Finance
大衆食堂,36007,たいしゅうしょくどう,cheap restaurant
夫婦喧嘩,36012,ふうふげんか,matrimonial quarrel
始業時間,36024,しぎょうじかん,opening time
学園都市,36031,がくえんとし,university town
守護天使,36033,しゅごてんし,guardian angel
対立候補,36046,たいりつこうほ,rival candidate
左右対称,36072,さゆうたいしょう,bilateral symmetry
師範学校,36080,しはんがっこう,normal school
帰宅時間,36081,きたくじかん,time one returns home
帰巣本能,36082,きそうほんのう,homing instinct
怪獣映画,36109,かいじゅうえいが,monster film
悪鬼羅刹,36115,あっきらせつ,man-eating fiend
戊辰戦争,36127,ぼしんせんそう,Boshin War (Japanese civil war between Imperial and shogunate forces
支援団体,36153,しえんだんたい,support group
支配体制,36154,しはいたいせい,system of government
改修工事,36155,かいしゅうこうじ,repair work
日本企業,36176,にほんきぎょう,Japanese company (business
有害物質,36195,ゆうがいぶっしつ,toxic substance
服毒自殺,36196,ふくどくじさつ,poison suicide
未経験者,36202,みけいけんしゃ,inexperienced person
本家本元,36203,ほんけほんもと,original home
検非違使,36225,けびいし,police and judicial chief (Heian and Kamakura periods); police and judicial chief (Heian and Kamakura periods); police and judicial chief (Heian and Kamakura periods)
残念無念,36237,ざんねんむねん,deep regret
民事訴訟,36242,みんじそしょう,civil action
法的手段,36262,ほうてきしゅだん,legal means
流通経路,36268,りゅうつうけいろ,distribution channel
海浜公園,36273,かいひんこうえん,beachfront park
海軍基地,36274,かいぐんきち,naval base
準備不足,36284,じゅんびぶそく,ill-preparedness
漫画雑誌,36289,まんがざっし,comic book
無病息災,36301,むびょうそくさい,sound health
物置小屋,36313,ものおきごや,storage shed
物見遊山,36314,ものみゆさん,going on a pleasure jaunt
特典映像,36315,とくてんえいぞう,bonus footage (e.g. behind-the-scenes interviews)
特許出願,36317,とっきょしゅつがん,patent application
猶予期間,36321,ゆうよきかん,grace period
生体認証,36333,せいたいにんしょう,biometrics
産業革命,36337,さんぎょうかくめい,the Industrial Revolution
直射日光,36360,ちょくしゃにっこう,direct sunlight
示談交渉,36373,じだんこうしょう,settlement negotiation (insurance)
社会生活,36374,しゃかいせいかつ,social life
経営破綻,36408,けいえいはたん,business failure
群雄割拠,36420,ぐんゆうかっきょ,rivalry of local warlords
腹式呼吸,36434,ふくしきこきゅう,abdominal breathing
臓器売買,36435,ぞうきばいばい,organ trade
自分中心,36437,じぶんちゅうしん,self-centered
自己暗示,36439,じこあんじ,self suggestion
自然環境,36440,しぜんかんきょう,natural (physical) environment
良妻賢母,36444,りょうさいけんぼ,good wife and wise mother
複雑怪奇,36477,ふくざつかいき,complicated and mysterious
要塞都市,36481,ようさいとし,fortified city
観光旅行,36485,かんこうりょこう,(sightseeing) tour
証明写真,36489,しょうめいしゃしん,photograph for passports
軍事衛星,36515,ぐんじえいせい,military satellite
通信装置,36529,つうしんそうち,communications equipment
酒池肉林,36541,しゅちにくりん,sumptuous feast
長期休暇,36565,ちょうききゅうか,extended leave
開放骨折,36569,かいほうこっせつ,open fracture
院内感染,36572,いんないかんせん,infection incurred while hospitalized (hospitalised)
集団自殺,36578,しゅうだんじさつ,group suicide
音楽学校,36583,おんがくがっこう,school of music
首脳会議,36600,しゅのうかいぎ,summit meeting
魔導騎士,36607,まどうきし,knight wizard
一両日中,36679,いちりょうじつちゅう,within the next couple of days
一個一個,36680,いっこいっこ,one-by-one
一字一句,36682,いちじいっく,word for word
七花八裂,36694,しちかはちれつ,being torn to pieces
上流階級,36703,じょうりゅうかいきゅう,upper class
不動産業,36709,ふどうさんぎょう,real estate business
不法入国,36712,ふほうにゅうごく,illegal entry
不法行為,36713,ふほうこうい,tort
中国拳法,36728,ちゅうごくけんぽう,Chinese martial art
主義主張,36733,しゅぎしゅちょう,one's principles and position
事務処理,36739,じむしょり,paperwork
今日明日,36749,きょうあす,today and tomorrow
会席料理,36758,かいせきりょうり,set of dishes served on an individual tray for entertaining guests
催眠術師,36783,さいみんじゅつし,hypnotist
先遣部隊,36786,せんけんぶたい,advance troops
切迫流産,36811,せっぱくりゅうざん,threatened abortion
初期設定,36813,しょきせってい,default settings
危険信号,36835,きけんしんごう,danger signal
国境警備,36871,こっきょうけいび,border security
地方都市,36876,ちほうとし,provincial city
基礎知識,36884,きそちしき,fundamental knowledge
基礎研究,36885,きそけんきゅう,basic research
報道番組,36888,ほうどうばんぐみ,news program
売買契約,36894,ばいばいけいやく,contract for (of) sale
外人部隊,36896,がいじんぶたい,Foreign Legion
大正時代,36905,たいしょうじだい,Taishō period (1912-1926)
大腿動脈,36906,だいたいどうみゃく,femoral artery
天文学的,36908,てんもんがくてき,astronomical
家出少女,36938,いえでしょうじょ,runaway girl
就業時間,36951,しゅうぎょうじかん,work hours
市民団体,36959,しみんだんたい,citizen's group
平衡感覚,36967,へいこうかんかく,sense of equilibrium
幻覚作用,36968,げんかくさよう,hallucinogenic
弁護士法,36970,べんごしほう,Attorneys-at-Law Act
心房細動,36987,しんぼうさいどう,atrial fibrillation
懇切丁寧,37008,こんせつていねい,(an explanation
投票用紙,37022,とうひょうようし,ballot paper
抱腹絶倒,37024,ほうふくぜっとう,very funny
捜査当局,37036,そうさとうきょく,investigating authorities
日本舞踊,37062,にほんぶよう,traditional Japanese dance
明鏡止水,37068,めいきょうしすい,clear and serene (as a polished mirror and still water)
書類送検,37078,しょるいそうけん,sending documents to a prosecutor
書類選考,37079,しょるいせんこう,document screening
格差社会,37099,かくさしゃかい,disparate society
機能不全,37111,きのうふぜん,dysfunction (often medical)
気管挿管,37120,きかんそうかん,tracheal intubation
海外遠征,37139,かいがいえんせい,overseas trip
測定装置,37144,そくていそうち,measuring device
王政復古,37172,おうせいふっこ,restoration of imperial rule
生殺与奪,37179,せいさつよだつ,(having) life-and-death power (over)
登録番号,37186,とうろくばんごう,registration number
直接関係,37192,ちょくせつかんけい,direct relation
真相究明,37195,しんそうきゅうめい,probe into the truth (of the matter)
管理体制,37231,かんりたいせい,management system
精神構造,37238,せいしんこうぞう,one's mental make-up (structure)
経営再建,37245,けいえいさいけん,management reorganization
経過時間,37247,けいかじかん,elapsed time
義理人情,37264,ぎりにんじょう,duty and humanity
腹話術師,37274,ふくわじゅつし,ventriloquist
自己分析,37277,じこぶんせき,self-analysis
自己啓発,37278,じこけいはつ,self-development
衛生管理,37301,えいせいかんり,hygiene management
複雑骨折,37305,ふくざつこっせつ,compound fracture
西洋料理,37307,せいようりょうり,Western food
警戒警報,37318,けいかいけいほう,preliminary alert (flood
輪廻転生,37333,りんねてんしょう,all things being in flux through the endless circle of birth
追加料金,37340,ついかりょうきん,additional fees
通信手段,37347,つうしんしゅだん,means of communication
通信機器,37348,つうしんきき,telecommunication equipment
進捗状況,37352,しんちょくじょうきょう,state of progress
過剰防衛,37357,かじょうぼうえい,excessive or unjustifiable self-defense (defence)
適性検査,37361,てきせいけんさ,aptitude test
重要事項,37372,じゅうようじこう,important matter
関東一円,37385,かんとういちえん,whole district of Kanto
電波妨害,37396,でんぱぼうがい,(electronic) jamming
非効率的,37403,ひこうりつてき,inefficient
風船爆弾,37413,ふうせんばくだん,fire balloon (experimental weapon launched by Japan during World War II)
風評被害,37414,ふうひょうひがい,damage (esp. financial) caused by harmful rumours or misinformation (rumors)
麻薬組織,37439,まやくそしき,drug cartel
三千世界,37523,さんぜんせかい,the whole world
不届千万,37535,ふとどきせんばん,very rude
乳房再建,37551,ちぶささいけん,breast reconstruction
予備試験,37554,よびしけん,preliminary examination
人工生命,37559,じんこうせいめい,artificial life
人材不足,37560,じんざいぶそく,shortage of talented people
他力本願,37568,たりきほんがん,salvation by faith in Amitabha; relying upon others for attaining one's own objective
体温調節,37583,たいおんちょうせつ,thermoregulation (of the body)
入手困難,37608,にゅうしゅこんなん,difficult to obtain
全国放送,37609,ぜんこくほうそう,national network broadcast
共犯関係,37619,きょうはんかんけい,complicity (in a crime)
内縁関係,37621,ないえんかんけい,de facto marriage
刑事告訴,37633,けいじこくそ,criminal complaint
加速度的,37646,かそくどてき,accelerated
化学肥料,37652,かがくひりょう,chemical fertilizer
十人十色,37656,じゅうにんといろ,Several men
名誉回復,37690,めいよかいふく,restoring one's impaired reputation
命令口調,37696,めいれいくちょう,tone of command
嘘発見器,37701,うそはっけんき,lie detector
四方八方,37703,しほうはっぽう,in all directions
土壌汚染,37714,どじょうおせん,soil pollution
地元住民,37720,じもとじゅうみん,local residents
基本方針,37727,きほんほうしん,basic policy
大和撫子,37747,やまとなでしこ,large pink (Dianthus superbus var. longicalycinus); woman who displays the feminine virtues of old Japan
天真爛漫,37761,てんしんらんまん,naivete
孤軍奮闘,37782,こぐんふんとう,fighting alone
宇宙工学,37785,うちゅうこうがく,space engineering
安全対策,37789,あんぜんたいさく,safety measure
実況中継,37793,じっきょうちゅうけい,live coverage
実験段階,37794,じっけんだんかい,experimental stage
家電製品,37796,かでんせいひん,consumer electronics
対戦成績,37801,たいせんせいせき,win-loss records (between A and B)
市会議員,37829,しかいぎいん,city councillor
幼児虐待,37835,ようじぎゃくたい,child abuse
広報活動,37837,こうほうかつどう,publicity (information) activities
延長線上,37842,えんちょうせんじょう,extension of a straight line
強硬手段,37849,きょうこうしゅだん,tough measure
悪性腫瘍,37874,あくせいしゅよう,malignant tumor
慈善活動,37883,じぜんかつどう,philanthropic activity
手前勝手,37893,てまえがって,self-centered
携帯端末,37913,けいたいたんまつ,portable terminal
政治献金,37923,せいじけんきん,political contributions
旧約聖書,37934,きゅうやくせいしょ,Old Testament
時価総額,37947,じかそうがく,market capitalization
最低賃金,37961,さいていちんぎん,minimum wage
最高水準,37962,さいこうすいじゅん,highest level
朝鮮半島,37967,ちょうせんはんとう,Korean peninsula
橈骨動脈,37990,とうこつどうみゃく,radial artery
武器弾薬,37996,ぶきだんやく,arms and ammunition
武装勢力,37997,ぶそうせいりょく,armed group
死亡保険,37999,しぼうほけん,death insurance
水陸両用,38013,すいりくりょうよう,amphibious
海洋生物,38037,かいようせいぶつ,marine life
満員御礼,38049,まんいんおんれい,banners of thanks for the full house (in sumo tournaments
炭酸飲料,38064,たんさんいんりょう,carbonated drinks
父子家庭,38071,ふしかてい,motherless family
特別措置,38078,とくべつそち,special measure
特殊警棒,38079,とくしゅけいぼう,extendable baton
独裁国家,38080,どくさいこっか,dictatorship
独身生活,38081,どくしんせいかつ,bachelor's life
監視体制,38113,かんしたいせい,surveillance system
相談窓口,38120,そうだんまどぐち,inquiry counter
研修期間,38139,けんしゅうきかん,training period
科学実験,38155,かがくじっけん,scientific experiment
精密機器,38175,せいみつきき,precision equipment
肺塞栓症,38207,はいそくせんしょう,pulmonary embolism
能登半島,38209,のとはんとう,peninsula in Ishikawa Prefecture
自己負担,38218,じこふたん,paying one's own expenses
自由都市,38222,じゆうとし,free city (of Germany); commune (of medieval Europe)
艦砲射撃,38228,かんぽうしゃげき,naval bombardment
英国王室,38237,えいこくおうしつ,British royal family
行政指導,38260,ぎょうせいしどう,administrative guidance
観音菩薩,38275,かんのんぼさつ,Kannon (Bodhisattva)
財務大臣,38290,ざいむだいじん,Minister of Finance
貧血気味,38291,ひんけつぎみ,tending to anemia
起訴猶予,38297,きそゆうよ,suspension of indictment
軽挙妄動,38301,けいきょもうどう,rash and blind act
通信販売,38310,つうしんはんばい,mail order
通過儀礼,38311,つうかぎれい,rite of passage
運動音痴,38319,うんどうおんち,having slow reflexes
運否天賦,38320,うんぷてんぷ,trusting to chance
道路標識,38324,どうろひょうしき,road sign
重役出勤,38330,じゅうやくしゅっきん,arriving at work late as if one were an executive
重要書類,38331,じゅうようしょるい,important documents
金属加工,38336,きんぞくかこう,metalworking
鎌倉時代,38341,かまくらじだい,Kamakura period (1185-1333 CE)
長崎奉行,38344,ながさきぶぎょう,magistrate of Nagasaki (Edo period)
開始時刻,38351,かいしじこく,starting time
阿鼻叫喚,38358,あびきょうかん,agonizing cries
陸上競技,38363,りくじょうきょうぎ,track-and-field events
電子回路,38374,でんしかいろ,electronic circuit
非合理的,38381,ひごうりてき,illogical
食物連鎖,38395,しょくもつれんさ,food chain
飲食禁止,38396,いんしょくきんし,no food or drink (e.g. as a sign in a library
高等教育,38413,こうとうきょういく,higher education
麻薬密売,38423,まやくみつばい,drug trafficking
一切合財,38499,いっさいがっさい,any and every thing
一大決心,38500,いちだいけっしん,momentous (crucial) decision
一定期間,38501,いっていきかん,fixed interval
三球三振,38514,さんきゅうさんしん,fanned on three pitches
中国大陸,38522,ちゅうごくたいりく,mainland China
中央政府,38524,ちゅうおうせいふ,central government
九十九髪,38539,つくもがみ,an old woman's gray hair; old woman with white hair
予防注射,38543,よぼうちゅうしゃ,immunization
五体満足,38547,ごたいまんぞく,with no physical defects
仮装行列,38562,かそうぎょうれつ,costume parade
休戦協定,38566,きゅうせんきょうてい,cease-fire agreement
伝統工芸,38567,でんとうこうげい,traditional craft
体験学習,38573,たいけんがくしゅう,hands-on learning
保健体育,38583,ほけんたいいく,health and physical education
健康保険,38591,けんこうほけん,health insurance
全会一致,38601,ぜんかいいっち,unanimous
公式試合,38605,こうしきしあい,championship match; championship match
六法全書,38608,ろっぽうぜんしょ,compendium of laws
出刃包丁,38622,でばぼうちょう,knife
前途有望,38643,ぜんとゆうぼう,promising future
創作料理,38652,そうさくりょうり,creative cookery
募金活動,38669,ぼきんかつどう,fund-raising activities
医療器具,38674,いりょうきぐ,medical apparatus
卒業制作,38678,そつぎょうせいさく,art project which is done in place of a graduation thesis at a college of arts
原因究明,38685,げんいんきゅうめい,investigation to determine the cause (of)
反復練習,38693,はんぷくれんしゅう,practice by repetition
反社会的,38695,はんしゃかいてき,opposed to the structures
収賄事件,38697,しゅうわいじけん,bribery case
受験戦争,38698,じゅけんせんそう,examination war
叱咤激励,38706,しったげきれい,giving a loud pep talk
各駅停車,38708,かくえきていしゃ,train that stops at every station
和菓子店,38717,わがしてん,Japanese-style confectionary store
品行方正,38719,ひんこうほうせい,irreproachable conduct
商談成立,38720,しょうだんせいりつ,conclusion (completion) of negotiations
回避不能,38729,かいひふのう,inevitable
国際社会,38736,こくさいしゃかい,international community
土砂災害,38739,どしゃさいがい,landslide disaster
夜光塗料,38752,やこうとりょう,luminous paint
太陽黒点,38775,たいようこくてん,sunspot
姓名判断,38781,せいめいはんだん,fortunetelling based on writing or pronunciation of one's name
完全試合,38789,かんぜんしあい,perfect game; perfect game
宗教法人,38790,しゅうきょうほうじん,religious organization
実際問題,38797,じっさいもんだい,practical question (problem)
家内安全,38799,かないあんぜん,safety (well-being) of one's family
対抗意識,38812,たいこういしき,(sense of) rivalry
小康状態,38819,しょうこうじょうたい,state of reduced activity
就職浪人,38825,しゅうしょくろうにん,jobless university graduate
市場調査,38843,しじょうちょうさ,market research
幽霊部員,38854,ゆうれいぶいん,member of a (school) club who does not partake in the club's activities
広告会社,38855,こうこくがいしゃ,advertising company
形成外科,38874,けいせいげか,plastic surgery
待受画面,38878,まちうけがめん,standby screen
応急修理,38892,おうきゅうしゅうり,temporary repairs
急転直下,38898,きゅうてんちょっか,suddenly and precipitately
性犯罪者,38899,せいはんざいしゃ,sex offender
悪徳商法,38905,あくとくしょうほう,unscrupulous (crooked
感知装置,38910,かんちそうち,smoke or heat sensor or detector
掘立小屋,38942,ほったてごや,hut
採用通知,38943,さいようつうち,job offer
暗殺事件,38983,あんさつじけん,assassination
暗黒大陸,38985,あんこくたいりく,Dark Continent (i.e. Africa)
最終電車,38992,さいしゅうでんしゃ,last train (of the day)
有効期限,38995,ゆうこうきげん,expiration date (on a credit card)
本人次第,39001,ほんにんしだい,being up to the the person himself
検事総長,39025,けんじそうちょう,attorney general
民事裁判,39047,みんじさいばん,civil trial
水道工事,39056,すいどうこうじ,waterworks
海千山千,39084,うみせんやません,sly old dog
温度調節,39092,おんどちょうせつ,temperature control
演奏旅行,39102,えんそうりょこう,concert (playing) tour
無断外泊,39109,むだんがいはく,staying out overnight without giving notice
無断欠席,39110,むだんけっせき,truancy
特別待遇,39121,とくべつたいぐう,special treatment
特別警戒,39122,とくべつけいかい,special precautions
独立戦争,39127,どくりつせんそう,American Revolutionary War
現場主義,39135,げんばしゅぎ,bottom-up approach to management
生産調整,39146,せいさんちょうせい,adjustment of production
男尊女卑,39154,だんそんじょひ,male domination of women
疲労困憊,39159,ひろうこんぱい,total exhaustion
疾風迅雷,39160,しっぷうじんらい,with lightning speed
発達障害,39164,はったつしょうがい,developmental disorder
知的財産,39184,ちてきざいさん,intellectual property
空中浮遊,39202,くうちゅうふゆう,levitation
空気抵抗,39204,くうきていこう,air resistance
立身出世,39208,りっしんしゅっせ,success in life
管理能力,39220,かんりのうりょく,administrative ability
精進料理,39227,しょうじんりょうり,vegetarian cuisine originally derived from the dietary restrictions of Buddhist monks
純真無垢,39230,じゅんしんむく,pure
素人童貞,39232,しろうとどうてい,man who has never had sex except with sex workers
細胞分裂,39236,さいぼうぶんれつ,cell division
経済活動,39238,けいざいかつどう,economic activity
緊急動議,39242,きんきゅうどうぎ,urgent motion
美的感覚,39255,びてきかんかく,aesthetic feeling
美術大学,39256,びじゅつだいがく,college of the arts
聖人君子,39265,せいじんくんし,person of lofty virtue
職場結婚,39268,しょくばけっこん,marriage between co-workers
背後関係,39276,はいごかんけい,background (of a case
自己評価,39286,じこひょうか,self-assessment
自由診療,39288,じゆうしんりょう,medical treatment at one's own expense
自衛隊員,39289,じえいたいいん,Self-Defense Forces personnel
航続距離,39291,こうぞくきょり,cruising range
花鳥風月,39299,かちょうふうげつ,beauties of nature
草食動物,39311,そうしょくどうぶつ,herbivore
荷電粒子,39314,かでんりゅうし,a charged particle
規制緩和,39343,きせいかんわ,deregulation
観光案内,39344,かんこうあんない,tourist information (brochure
警察当局,39355,けいさつとうきょく,law enforcement authority
資産価値,39368,しさんかち,value of one's property (assets)
迷惑千万,39390,めいわくせんばん,great nuisance
適正価格,39405,てきせいかかく,fair or reasonable price
選挙違反,39408,せんきょいはん,electoral irregularities
選考委員,39409,せんこういいん,selection committee member
集団生活,39441,しゅうだんせいかつ,living in a group
電気信号,39451,でんきしんごう,electrical signal
風力発電,39462,ふうりょくはつでん,wind power generation
騎馬民族,39477,きばみんぞく,an equestrian tribe
一気呵成,39580,いっきかせい,finishing writing
一獲千金,39581,いっかくせんきん,getting rich quick
一般社会,39585,いっぱんしゃかい,general public
三日月湖,39589,みかづきこ,oxbow lake
上陸作戦,39598,じょうりくさくせん,landing operations
不心得者,39604,ふこころえもの,imprudent (misguided) fellow
不正流用,39605,ふせいりゅうよう,misappropriation (of funds
不法就労,39606,ふほうしゅうろう,illegal employment
不義密通,39608,ふぎみっつう,adultery
不良少女,39609,ふりょうしょうじょ,bad girl
主力商品,39617,しゅりょくしょうひん,leading product
二人羽織,39632,ににんばおり,"Helping Hands" comedy performance
交通手段,39640,こうつうしゅだん,means of transportation
人工授精,39643,じんこうじゅせい,artificial insemination
人工臓器,39644,じんこうぞうき,artificial internal organ
人間以上,39648,にんげんいじょう,superhuman
入国審査,39704,にゅうこくしんさ,immigration check
共有財産,39721,きょうゆうざいさん,community property
内野安打,39723,ないやあんだ,infield hit
再建計画,39728,さいけんけいかく,reorganization plan
再発防止,39730,さいはつぼうし,preventive measure
到着時刻,39758,とうちゃくじこく,arrival time
化学繊維,39770,かがくせんい,synthetic fibers
半死半生,39777,はんしはんしょう,all but dead
南蛮渡来,39781,なんばんとらい,(articles) imported to Japan by early European traders
印鑑証明,39786,いんかんしょうめい,certification of official registration of a seal
卵子提供,39788,らんしていきょう,egg donation
史上空前,39817,しじょうくうぜん,unprecedented in history
同伴出勤,39823,どうはんしゅっきん,(a bar hostess) coming to work accompanied by a customer
名誉会長,39824,めいよかいちょう,honorary president
呼吸不全,39827,こきゅうふぜん,respiratory failure
命中精度,39829,めいちゅうせいど,accuracy of fire (gun
和洋折衷,39831,わようせっちゅう,blending of Japanese and Western styles
営業活動,39837,えいぎょうかつどう,business activities
器械体操,39841,きかいたいそう,apparatus gymnastics
団体競技,39849,だんたいきょうぎ,team sports
固形燃料,39851,こけいねんりょう,solid fuel
国家転覆,39852,こっかてんぷく,subversion (of the state)
国際結婚,39854,こくさいけっこん,international marriage
在庫管理,39860,ざいこかんり,inventory control
地球規模,39863,ちきゅうきぼ,global scale
外交問題,39878,がいこうもんだい,diplomatic issue
外部記憶,39881,がいぶきおく,external storage
大名行列,39891,だいみょうぎょうれつ,daimyo's procession
大風呂敷,39905,おおぶろしき,large furoshiki; big talk
太陽電池,39907,たいようでんち,solar cell
女流作家,39910,じょりゅうさっか,woman writer
宇宙飛行,39923,うちゅうひこう,space flight
少年犯罪,39954,しょうねんはんざい,juvenile crime
工業大学,39970,こうぎょうだいがく,technical college or institute
帝国主義,39983,ていこくしゅぎ,imperialism
建設業者,40002,けんせつぎょうしゃ,general (civil engineering and construction) contractor
必須条件,40025,ひっすじょうけん,essential condition
意気消沈,40041,いきしょうちん,depressed in spirits
懐石料理,40045,かいせきりょうり,tea-ceremony dishes; traditional Japanese meal brought in courses
懲戒請求,40046,ちょうかいせいきゅう,formal demand for disciplinary measures against a lawyer
戦災孤児,40055,せんさいこじ,war orphan
捲土重来,40076,けんどじゅうらい,recouping one's strength for a renewed attack (on)
損害保険,40084,そんがいほけん,damage insurance
損得勘定,40085,そんとくかんじょう,profit-and-loss arithmetic
教育機関,40092,きょういくきかん,educational institution
日本海溝,40110,にほんかいこう,the Japan Trench
有機栽培,40136,ゆうきさいばい,organic farming
武家屋敷,40180,ぶけやしき,samurai residence
武装蜂起,40181,ぶそうほうき,armed uprising
残業手当,40187,ざんぎょうてあて,overtime pay
段階評価,40188,だんかいひょうか,graded on N steps
毛細血管,40190,もうさいけっかん,capillary vessel
気象情報,40191,きしょうじょうほう,weather (meteorology) information
海外進出,40219,かいがいしんしゅつ,advance (e.g. of Japanese exports) into overseas markets
温度上昇,40228,おんどじょうしょう,temperature increase
